run_id,region,hex_id,hex_ground_km2,land_fraction,land_ground_km2_est,admin0_coverage_ground_km2,admin0_coverage_ratio_of_land,coverage_quality
human_geography_v1_20260809,kanto,h6000_q+002186_r+000837,20.182426,1.0,20.182426,20.182426,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000838,20.163105,1.0,20.163105,20.163105,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000839,20.143784,1.0,20.143784,20.143784,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000840,20.124464,1.0,20.124464,20.124464,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000841,20.105146,1.0,20.105146,20.105146,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000842,20.085829,1.0,20.085829,20.085829,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000843,20.066513,1.0,20.066513,20.066513,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000844,20.047199,1.0,20.047199,20.047199,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000845,20.027886,1.0,20.027886,20.027886,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000846,20.008575,1.0,20.008575,20.008575,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000847,19.989265,1.0,19.989265,19.989265,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000848,19.969957,1.0,19.969957,19.969957,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000849,19.950651,1.0,19.950651,19.950651,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000850,19.931346,1.0,19.931346,19.931346,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000851,19.912043,1.0,19.912043,19.912043,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000852,19.892741,0.997208,19.837194,19.892741,1.0028,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000853,19.873442,1.0,19.873442,19.873442,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000854,19.854144,1.0,19.854144,19.854144,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000855,19.834848,1.0,19.834848,19.834848,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000856,19.815555,1.0,19.815555,19.815555,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000857,19.796263,1.0,19.796263,19.796263,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000858,19.776973,1.0,19.776973,19.776973,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000859,19.757686,0.999908,19.755875,19.757686,1.000092,FULL
human_geography_v1_20260809,kanto,h6000_q+002186_r+000860,19.7384,0.663993,13.106155,13.66882,1.042931,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000807,20.762378,0.778482,16.163145,16.492031,1.020348,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000808,20.743044,1.0,20.743044,20.743044,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000819,20.530363,0.504501,10.357582,12.053974,1.163783,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000820,20.511029,1.0,20.511029,20.511029,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000821,20.491695,1.0,20.491695,20.491695,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000822,20.472361,1.0,20.472361,20.472361,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000823,20.453027,1.0,20.453027,20.453027,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000824,20.433694,1.0,20.433694,20.433694,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000825,20.414362,1.0,20.414362,20.414362,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000826,20.39503,1.0,20.39503,20.39503,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000827,20.375699,1.0,20.375699,20.375699,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000828,20.356368,1.0,20.356368,20.356368,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000829,20.337038,1.0,20.337038,20.337038,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000830,20.317708,1.0,20.317708,20.317708,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000831,20.29838,1.0,20.29838,20.29838,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000832,20.279052,1.0,20.279052,20.279052,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000833,20.259725,1.0,20.259725,20.259725,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000834,20.240399,1.0,20.240399,20.240399,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000835,20.221074,1.0,20.221074,20.221074,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000836,20.201749,1.0,20.201749,20.201749,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000837,20.182426,1.0,20.182426,20.182426,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000838,20.163105,1.0,20.163105,20.163105,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000839,20.143784,1.0,20.143784,20.143784,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000840,20.124464,1.0,20.124464,20.124464,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000841,20.105146,1.0,20.105146,20.105146,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000842,20.085829,1.0,20.085829,20.085829,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000843,20.066513,1.0,20.066513,20.066513,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000844,20.047199,1.0,20.047199,20.047199,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000845,20.027886,1.0,20.027886,20.027886,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000846,20.008575,1.0,20.008575,20.008575,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000847,19.989265,0.981736,19.624188,19.462734,0.991773,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000848,19.969957,0.709452,14.167725,14.717494,1.038804,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000849,19.950651,0.547902,10.930996,12.885164,1.178773,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000850,19.931346,0.705559,14.06273,13.289423,0.94501,PARTIAL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000852,19.892741,0.501457,9.975347,13.681619,1.371543,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000853,19.873442,0.994092,19.756023,19.873442,1.005943,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000854,19.854144,1.0,19.854144,19.854144,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000855,19.834848,1.0,19.834848,19.834848,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000856,19.815555,1.0,19.815555,19.815555,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000857,19.796263,0.850745,16.841573,17.956438,1.066197,FULL
human_geography_v1_20260809,kanto,h6000_q+002187_r+000858,19.776973,0.515055,10.186236,13.097186,1.285773,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000795,20.994337,0.584917,12.279939,12.268361,0.999057,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000806,20.781711,0.679283,14.11666,16.189025,1.146803,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000807,20.762378,0.818416,16.992255,17.284139,1.017177,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000808,20.743044,0.774894,16.073657,17.767698,1.105392,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000819,20.530363,0.75742,15.550101,16.841705,1.083061,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000820,20.511029,1.0,20.511029,20.511029,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000821,20.491695,1.0,20.491695,20.491695,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000822,20.472361,1.0,20.472361,20.472361,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000823,20.453027,1.0,20.453027,20.453027,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000824,20.433694,1.0,20.433694,20.433694,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000825,20.414362,1.0,20.414362,20.414362,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000826,20.39503,1.0,20.39503,20.39503,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000827,20.375699,1.0,20.375699,20.375699,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000828,20.356368,1.0,20.356368,20.356368,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000830,20.317708,1.0,20.317708,20.317708,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000831,20.29838,1.0,20.29838,20.29838,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000832,20.279052,1.0,20.279052,20.279052,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000833,20.259725,1.0,20.259725,20.259725,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000834,20.240399,1.0,20.240399,20.240399,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000835,20.221074,1.0,20.221074,20.221074,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000836,20.201749,1.0,20.201749,20.201749,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000837,20.182426,1.0,20.182426,20.182426,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000838,20.163105,1.0,20.163105,20.163105,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000839,20.143784,1.0,20.143784,20.143784,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000840,20.124464,1.0,20.124464,20.124464,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000841,20.105146,0.993549,19.975441,20.015147,1.001988,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000842,20.085829,0.874129,17.557598,16.983745,0.967316,PARTIAL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000843,20.066513,0.660358,13.251084,16.059347,1.211927,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000844,20.047199,0.606635,12.161332,15.574795,1.280682,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000845,20.027886,0.501419,10.042372,10.733256,1.068797,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000853,19.873442,0.702391,13.958929,15.89224,1.1385,FULL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000854,19.854144,0.969781,19.254165,18.779601,0.975353,PARTIAL
human_geography_v1_20260809,kanto,h6000_q+002188_r+000855,19.834848,0.545327,10.816488,12.412098,1.147516,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000794,21.013661,0.9768,20.526134,20.959768,1.021126,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000795,20.994337,0.998656,20.966123,20.994337,1.001346,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000819,20.530363,1.0,20.530363,20.530363,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000820,20.511029,1.0,20.511029,20.511029,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000821,20.491695,1.0,20.491695,20.491695,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000822,20.472361,1.0,20.472361,20.472361,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000823,20.453027,1.0,20.453027,20.453027,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000824,20.433694,1.0,20.433694,20.433694,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000825,20.414362,1.0,20.414362,20.414362,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000826,20.39503,1.0,20.39503,20.39503,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000827,20.375699,1.0,20.375699,20.375699,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000828,20.356368,1.0,20.356368,20.356368,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000830,20.317708,1.0,20.317708,20.317708,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000832,20.279052,1.0,20.279052,20.279052,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000833,20.259725,1.0,20.259725,20.259725,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000834,20.240399,1.0,20.240399,20.240399,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000835,20.221074,1.0,20.221074,20.221074,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000836,20.201749,1.0,20.201749,20.201749,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000837,20.182426,1.0,20.182426,20.182426,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000838,20.163105,1.0,20.163105,20.163105,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002189_r+000839,20.143784,0.933734,18.808937,16.727548,0.88934,PARTIAL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000794,21.013661,0.716426,15.054736,19.440298,1.291308,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000809,20.72371,0.539387,11.178106,11.368463,1.017029,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000810,20.704376,0.991927,20.537237,20.704376,1.008138,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000811,20.685042,0.553346,11.445975,12.694744,1.109101,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000812,20.665707,0.891482,18.423114,17.810813,0.966764,PARTIAL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000813,20.646372,0.561962,11.602477,12.334444,1.063087,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000818,20.549698,0.992583,20.397274,20.546408,1.007311,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000819,20.530363,1.0,20.530363,20.530363,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000820,20.511029,1.0,20.511029,20.511029,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000821,20.491695,1.0,20.491695,20.491695,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000822,20.472361,1.0,20.472361,20.472361,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000823,20.453027,1.0,20.453027,20.453027,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000824,20.433694,1.0,20.433694,20.433694,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000825,20.414362,1.0,20.414362,20.414362,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000826,20.39503,1.0,20.39503,20.39503,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000827,20.375699,1.0,20.375699,20.375699,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000828,20.356368,1.0,20.356368,20.356368,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000830,20.317708,1.0,20.317708,20.317708,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000831,20.29838,1.0,20.29838,20.29838,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000832,20.279052,1.0,20.279052,20.279052,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000833,20.259725,1.0,20.259725,20.259725,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000834,20.240399,1.0,20.240399,20.240399,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000835,20.221074,0.862805,17.446843,19.382171,1.110927,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000836,20.201749,0.77501,15.656558,17.506962,1.118187,FULL
human_geography_v1_20260809,kanto,h6000_q+002190_r+000837,20.182426,0.779681,15.735857,19.729224,1.253775,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000808,20.743044,0.61674,12.793061,14.019044,1.095832,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000809,20.72371,1.0,20.72371,20.72371,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000810,20.704376,1.0,20.704376,20.704376,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000811,20.685042,1.0,20.685042,20.685042,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000812,20.665707,1.0,20.665707,20.665707,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000813,20.646372,0.971444,20.056788,20.485867,1.021393,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000814,20.627037,0.773768,15.96054,16.160897,1.012553,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000815,20.607702,0.715552,14.74589,12.896856,0.874607,PARTIAL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000817,20.569032,0.77328,15.905615,20.569032,1.293193,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000818,20.549698,1.0,20.549698,20.549698,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000819,20.530363,1.0,20.530363,20.530363,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000820,20.511029,1.0,20.511029,20.511029,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000821,20.491695,1.0,20.491695,20.491695,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000822,20.472361,1.0,20.472361,20.472361,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000823,20.453027,1.0,20.453027,20.453027,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000824,20.433694,1.0,20.433694,20.433694,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000825,20.414362,1.0,20.414362,20.414362,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000826,20.39503,1.0,20.39503,20.39503,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000827,20.375699,1.0,20.375699,20.375699,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000830,20.317708,1.0,20.317708,20.317708,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000831,20.29838,1.0,20.29838,20.29838,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000832,20.279052,1.0,20.279052,20.279052,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002191_r+000833,20.259725,0.986479,19.985789,20.259725,1.013707,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000805,20.801044,0.699538,14.551113,14.82257,1.018655,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000806,20.781711,1.0,20.781711,20.781711,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000807,20.762378,0.992848,20.613877,20.762378,1.007204,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000808,20.743044,1.0,20.743044,20.743044,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000809,20.72371,1.0,20.72371,20.72371,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000810,20.704376,1.0,20.704376,20.704376,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000811,20.685042,1.0,20.685042,20.685042,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000812,20.665707,1.0,20.665707,20.665707,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000813,20.646372,1.0,20.646372,20.646372,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000814,20.627037,1.0,20.627037,20.627037,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000815,20.607702,0.981151,20.219259,20.607702,1.019212,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000816,20.588367,0.967536,19.91999,20.588367,1.033553,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000817,20.569032,1.0,20.569032,20.569032,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000818,20.549698,1.0,20.549698,20.549698,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000819,20.530363,1.0,20.530363,20.530363,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000820,20.511029,1.0,20.511029,20.511029,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000821,20.491695,1.0,20.491695,20.491695,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000822,20.472361,1.0,20.472361,20.472361,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000823,20.453027,1.0,20.453027,20.453027,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000824,20.433694,1.0,20.433694,20.433694,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000825,20.414362,1.0,20.414362,20.414362,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000826,20.39503,1.0,20.39503,20.39503,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000827,20.375699,1.0,20.375699,20.375699,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000829,20.337038,1.0,20.337038,20.337038,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000830,20.317708,1.0,20.317708,20.317708,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000831,20.29838,1.0,20.29838,20.29838,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002192_r+000832,20.279052,0.709182,14.381538,14.879356,1.034615,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000803,20.839708,0.747756,15.583007,8.284898,0.531662,PARTIAL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000804,20.820377,0.998032,20.779397,20.820377,1.001972,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000805,20.801044,1.0,20.801044,20.801044,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000806,20.781711,1.0,20.781711,20.781711,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000807,20.762378,1.0,20.762378,20.762378,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000808,20.743044,1.0,20.743044,20.743044,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000809,20.72371,1.0,20.72371,20.72371,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000810,20.704376,1.0,20.704376,20.704376,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000811,20.685042,1.0,20.685042,20.685042,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000812,20.665707,1.0,20.665707,20.665707,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000813,20.646372,1.0,20.646372,20.646372,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000814,20.627037,1.0,20.627037,20.627037,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000815,20.607702,1.0,20.607702,20.607702,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000816,20.588367,1.0,20.588367,20.588367,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000817,20.569032,1.0,20.569032,20.569032,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000818,20.549698,1.0,20.549698,20.549698,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000819,20.530363,1.0,20.530363,20.530363,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000820,20.511029,1.0,20.511029,20.511029,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000821,20.491695,1.0,20.491695,20.491695,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000822,20.472361,1.0,20.472361,20.472361,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000823,20.453027,1.0,20.453027,20.453027,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000824,20.433694,1.0,20.433694,20.433694,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000825,20.414362,1.0,20.414362,20.414362,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000826,20.39503,1.0,20.39503,20.39503,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000828,20.356368,1.0,20.356368,20.356368,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000829,20.337038,1.0,20.337038,20.337038,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002193_r+000830,20.317708,1.0,20.317708,20.317708,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000800,20.8977,0.688796,14.394256,14.924773,1.036856,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000801,20.87837,0.569637,11.893088,10.94565,0.920337,PARTIAL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000802,20.85904,0.882696,18.412187,16.784698,0.911608,PARTIAL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000803,20.839708,1.0,20.839708,20.839708,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000804,20.820377,1.0,20.820377,20.820377,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000805,20.801044,1.0,20.801044,20.801044,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000806,20.781711,1.0,20.781711,20.781711,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000807,20.762378,1.0,20.762378,20.762378,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000808,20.743044,1.0,20.743044,20.743044,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000809,20.72371,1.0,20.72371,20.72371,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000810,20.704376,1.0,20.704376,20.704376,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000811,20.685042,1.0,20.685042,20.685042,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000812,20.665707,1.0,20.665707,20.665707,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000813,20.646372,1.0,20.646372,20.646372,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000814,20.627037,1.0,20.627037,20.627037,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000815,20.607702,1.0,20.607702,20.607702,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000816,20.588367,1.0,20.588367,20.588367,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000817,20.569032,1.0,20.569032,20.569032,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000818,20.549698,1.0,20.549698,20.549698,1.0,FULL
human_geography_v1_20260809,kanto,h6000_q+002194_r+000819,20.530363,1.0,20.530363,20.530363,1.0,FULL
