landmass,land_subject_or_component_id,parent_hex_id,land_fragment_id,canonical_water_type,is_terrestrial_hex,land_area_km2,hex_total_land_km2,land_fraction_of_hex,other_land_in_hex_km2,geometry_sha256,contained_in_parent_hex,mixed_unaudited,geometry_source,identity_algorithm_version,in_mapgen024_gap_pool,production_decision
Great Britain,hsub_great_britain_main_island,h6000_q-000760_r+001392,lfr_a73514cbbd5a83,OCEAN,False,0.178156755,0.181677636,0.017103,0.003520882,fe55cd733743faa6869ef7e29e0cba41bb66816317403dc470f135f3078eb2c4,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000761_r+001393,lfr_5e9cf3979ccae8,OCEAN,False,0.80449404,0.817084149,0.07704,0.012590109,2db55f167fbe7e9161c81fd390a43ae101532c261fe3319028963c10b19402a9,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000762_r+001394,lfr_ec2ff8aa32b11a,OCEAN,False,0.36731625,0.36731625,0.03468,0.0,668192564ca92f16b05ae159433efed9f288b76e894165481dbe3abb30175b94,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000705_r+001394,lfr_aea5693cb13128,OCEAN,False,0.099988017,0.099988017,0.009434,0.0,aecc056e4851889c27c2b06d4d8043cc3d6ccd0b6b7859341fa6be8c15a256f8,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000763_r+001395,lfr_5e20ef591baea2,OCEAN,False,1.313152202,1.313152202,0.124137,0.0,38addd12b19e1c3f44a0eeba15c69931f4e5f63c10989229e732146c865338d2,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000706_r+001395,lfr_5ab9716df9faaf,OCEAN,False,2.2536e-05,2.2536e-05,2e-06,0.0,06c4e435bd5bf59b9fefbed4dc14df93b253f8bb0fee00aa905075aed805b74d,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000764_r+001396,lfr_2753c59e762800,OCEAN,False,2.842745826,2.842745826,0.269089,0.0,6c935e63482f12277f1963946e72bae8d47efa95f080abdbcbff9b3497c51917,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000765_r+001397,lfr_3a03a0256fa8c8,OCEAN,False,3.957575591,3.957575591,0.375073,0.0,ce54c7d5a280cdad2de17f858170c197dbee162b00fe94cc252636cc7a0e60a8,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000710_r+001398,lfr_f1b4b9039992cc,OCEAN,False,2.541190486,2.541190486,0.241002,0.0,70b9acf8cc2336749ab0cbee66f8e5150cb46b3a0cb2724a9984b9101e9abb30,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000767_r+001399,lfr_e401708bb8efc7,OCEAN,False,2.76165118,2.76165118,0.262307,0.0,9f1440b873e211ac2cd9e9d4e597af597357a5226269f5de233fd20144609a5a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000712_r+001399,lfr_bf2b628d3acbd1,OCEAN,False,2.420429106,2.420429106,0.229888,0.0,093b56ab110a415e7df279d113dda9e830be6962915c0f0552b4c5a85f93c063,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000767_r+001400,lfr_04cf3a30771944,OCEAN,False,2.238395794,2.238395794,0.212911,0.0,e8230bb53986a4a7ce761906231a06dc7af780c356968f181a0897d5e55b6380,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000714_r+001400,lfr_5a5fabce7cb752,OCEAN,False,3.515406521,3.515406521,0.334346,0.0,977b3cc34f2baf7cc2b0e6d69700e632fc9f6a0d7b80390f589e51481ce64abb,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000767_r+001401,lfr_17bacf7a9719f2,OCEAN,False,5.088188849,5.088188849,0.484677,0.0,32a5cab9c9b4a00cc5a3b5777403786a2c109eeb6972fee5fbf9feb82a73f807,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000717_r+001401,lfr_70b5ad845ff87d,OCEAN,False,4.253536189,4.253536189,0.405052,0.0,e3bfbb654b6cf1474c5cb895583c5cfbb86a3613de94078b41edf0c31d65c68e,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000716_r+001401,lfr_ca06d5beda8cb1,OCEAN,False,2.1843013,2.1843013,0.207981,0.0,fdb524bdd460315b25aeaddfa4fcfb606a766e97df235cbeb3d442d40921892a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000715_r+001401,lfr_a1a28d887d8253,OCEAN,False,0.070410567,0.070410567,0.006702,0.0,b3b76366f15855fa17ff2326c1b0b6cb8790b63d1a730ee03195487815fbb919,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000720_r+001402,lfr_8d35788e053639,OCEAN,False,4.940144165,4.940144165,0.471096,0.0,bf8941004cc13ff394f575ed79eb1a1e94dd791d476ccabf39e9a5f2854ac5f9,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000719_r+001402,lfr_a9c3c4d527f82f,OCEAN,False,0.170373207,0.170373207,0.016243,0.0,4fa2f36a9a38fddf8b5659557b3a1749d3e3f96111962b38c38e77b072e39491,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000718_r+001402,lfr_9de85f65dd531f,OCEAN,False,6.1753e-05,6.1753e-05,6e-06,0.0,836d08221d70a9436a1e9597aebd811ebfeb119af276c89051677184b8159de8,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000768_r+001403,lfr_840d6791f62b9e,OCEAN,False,2.523249022,2.523249022,0.241009,0.0,b575175ad8bed44db61c28a56e5f26475157df49454fb401d090b261a9b7b28e,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000723_r+001403,lfr_a5e5d59640557c,OCEAN,False,4.960277103,4.986297203,0.476173,0.0260201,4259ab89dbb55d5bdf4149afe1aefe421ea74aaa791ce6306c6b4586374a5ac3,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000722_r+001403,lfr_3cd53062692232,OCEAN,False,3.953699048,3.953699048,0.377506,0.0,eca30ea0223c08228fe7d0793a124102b99263305fb6dfac6b5e31087bca78be,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000721_r+001403,lfr_2f1c119a9a1940,OCEAN,False,0.713069379,0.713069379,0.068076,0.0,579203e8249d956df494e6948cf2ffa218ff76a262675828393cb881f8619ebc,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000723_r+001404,lfr_fb626c46a01814,OCEAN,False,0.064139614,0.064139614,0.00613,0.0,eda56452de82e0f5160dd944afff5596349b61a8686b515f871cad33564d0fcc,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000724_r+001405,lfr_2a3332f3ed81ea,OCEAN,False,0.014940944,0.014940944,0.001431,0.0,8d1951815ee633e39ec2f7989ed25b4783dc5e37166b0a00fd07215317137e02,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000725_r+001406,lfr_9cb0cf5142fbad,OCEAN,False,1.852804025,1.852804025,0.177591,0.0,837204401253dba5e64ea8654425ad9002aee5036d81779faf86a5b8ec4252b1,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000768_r+001407,lfr_7b5fb14acb2f5f,OCEAN,False,4.228647392,4.228647392,0.405915,0.0,93e8f4d197691c3fd3db439707024d89be5e5a548a1250680889adee3a0d8675,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000778_r+001408,lfr_bf74ad2c9fb593,OCEAN,False,2.534927968,2.534927968,0.243821,0.0,c03b7cd1e02be617d2b777742198073f27de127d6fb7cd7b5d798d52e6308303,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000777_r+001408,lfr_8fa16c5c4f056c,OCEAN,False,0.000207371,0.000207371,2e-05,0.0,305379e5cf336665c610ce1406d5e12c7b4449b563a74592053c02c6c5f53098,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000768_r+001408,lfr_9745497e4a6774,OCEAN,False,2.432158974,2.432158974,0.233804,0.0,3c1a1b7bc7da3bfe9fca529013af5a3b05bdd540d9e742979340026b1458fa1f,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000728_r+001408,lfr_bd878aea5b59eb,OCEAN,False,5.148710179,5.148710179,0.494944,0.0,e86325619dccb7dabcfa13d58559c9a99df03f0defb80016005e35064585f9e5,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000777_r+001409,lfr_93fec30e93374c,OCEAN,False,3.665359743,3.665359743,0.352994,0.0,abfcf879dfba82f7f4dc1356c37c0e57b75459e8ff1df845aea300e6c0d5b7f5,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000776_r+001410,lfr_466eaebb4b00b9,OCEAN,False,2.259634735,2.259634735,0.217878,0.0,bab72a42c7c94d27cdc9933077c8368079cf3515d0c210790c343274a931db0b,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000769_r+001410,lfr_d1b491ddc25c9d,OCEAN,False,0.712381688,0.712381688,0.068658,0.0,1c303a3b46022257acafd4a45db82defaafd4a609474e38097068b5da1b88d15,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000729_r+001410,lfr_dc6c1895222061,OCEAN,False,0.532503689,0.532503689,0.051321,0.0,b9848bc371de821c6d8ba99641124169ffd2a52e574a06c9608d1d8cde7f2fbc,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000776_r+001411,lfr_6717f22e2d1d78,OCEAN,False,1.454782702,1.694021088,0.163559,0.239238386,953e8f4871d52af051745a8c12a336d7fcb3b0bce89b1f0315f278b05362ae7a,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000775_r+001411,lfr_420ab1f74a76b7,OCEAN,False,0.011303165,0.011303165,0.001092,0.0,2651a44ad0cf134f51c68c9ed09a4c672c1027ff1cd8f9263ca4b3e8bdbd00a3,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000769_r+001411,lfr_b31b15ab2a0e01,OCEAN,False,2.258509645,2.258509645,0.217985,0.0,8c94ba07a615c5f057dbb9f7da8940c113490249ec58121a42d7825180c119d4,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000730_r+001411,lfr_a61c686106e984,OCEAN,False,2.204426458,2.204426458,0.212745,0.0,76c4dc3b3bf622ca8084b042aed22bb24fb6b0dc6a45d378c1e3f6db9eb7f00d,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000775_r+001412,lfr_16c0ef7188c49d,OCEAN,False,2.87201442,2.87201442,0.277686,0.0,290f76bac937827503ffd458a6d2a30b0434bb1bb7dbc3d12f5116c4cee022d1,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000774_r+001412,lfr_46fc932f7ecf12,OCEAN,False,1.969649503,1.969649503,0.190462,0.0,cfbdf69f16728b9af6e0f2f2551587706f4c795e0e8f88475a9d7b8ce51359aa,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000773_r+001412,lfr_6c7121f1588b04,OCEAN,False,3.158438749,3.158438749,0.305401,0.0,7c35365289cb73c3b378d8a765e4dd1f68c6ccc91f3d8a58d058e7f551be84db,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000769_r+001412,lfr_c01289972fa751,OCEAN,False,4.368693136,4.368693136,0.422182,0.0,c119a68f704a9747a9a8d88ad6cc6bebc51bfd951ba44e034d075d32db60005d,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000731_r+001412,lfr_c74ea0e292f2f3,OCEAN,False,4.10959054,4.10959054,0.397184,0.0,2ba5a47e8c487f14ed0499bf6ea7750bdc6fb0aba61a6c503c63a243647d2e3e,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000769_r+001413,lfr_4f889919b03ea9,OCEAN,False,2.20491131,2.20491131,0.213316,0.0,0e64daee3c2d328c47a4df08c79a754095ed4e77db49a8e478d3ba07af68070d,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000768_r+001413,lfr_0e0316c2cc95c7,OCEAN,False,1.678728851,1.678728851,0.162406,0.0,f6738c46a8bf114b42c40b2ccaba5e683045a3469b15b61f1bacf3c5a82a91a4,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000773_r+001414,lfr_e3e864ada07751,OCEAN,False,1.12521464,1.12521464,0.109017,0.0,8ae703668c851803ec01ef9149668c714c104e1c412d7fef85f758ef6603c4c8,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000732_r+001414,lfr_5da41d2a9d02d6,OCEAN,False,1.600028764,1.600028764,0.155048,0.0,fa9afaca1faf77585e3fa133ee7bce9b6a4e22626072a57e4a1b96adba98c0be,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000773_r+001415,lfr_c305491d56ac01,OCEAN,False,0.033072544,0.033072544,0.003212,0.0,daa50ec3ab16083a543ae8ec9c385939acba289b92aa7441c1a6710113506e5c,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000772_r+001415,lfr_7c19b013d237c4,OCEAN,False,0.004188347,0.004188347,0.000407,0.0,e98e4480d32b5b74ffa88b061631c569ac75aaccb6818ed2ea0264aa70a71f2a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000768_r+001415,lfr_fec8c3c4113ccd,OCEAN,False,1.639810396,1.639810396,0.159065,0.0,1090c82f0d336e2db090c077622576297f33bbe3b8088af23ab2d14a0e7cde28,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000767_r+001415,lfr_28ac1a09b9d0c6,OCEAN,False,5.052020787,5.053136278,0.490221,0.001115491,566879d794dd3e1cc2b7f5c358b175c7ea1021c9fcea5ab4b24a900f45193daa,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000766_r+001415,lfr_2246dc57bde4f3,OCEAN,False,0.655625129,0.655625129,0.063645,0.0,86184ec1e4a9c59bcf54d53db4d7c232c4300a6664a12417889f1714e4096fbb,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000765_r+001415,lfr_2b4d1c7acff73c,OCEAN,False,2.584834232,3.47510344,0.337234,0.890269208,4d13de09c719b76960a5cd31ee89b18d56351d1fe86f533ac6f80699427bded7,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000774_r+001416,lfr_34c766417c490a,OCEAN,False,4.887780512,4.887780512,0.475049,0.0,9b3ad97123ccafa8860909342b00e80b63b9cab053a3dccbff94634c67d3e015,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000772_r+001416,lfr_f4563cb1497b66,OCEAN,False,4.491592938,4.491592938,0.436541,0.0,2d14269102e44e67a3a058869ff0c12ced705a616fab719f166446690d3af7ea,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000733_r+001416,lfr_03867f81d974ac,OCEAN,False,0.639951862,0.642263039,0.062386,0.002311177,4ed9ce7f0cec6848ae1576f79b68f8f67fce9de68c3a2abee24c41e7999981e0,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000734_r+001417,lfr_b1a605e60097d7,OCEAN,False,0.00099273,0.00099273,9.7e-05,0.0,d0aa805db9d548f233a67f6b2b680f79c46f538a1698d3d64cc4839117268e09,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000735_r+001418,lfr_8d335aa9dcc6bc,OCEAN,False,0.137633376,0.137633376,0.013404,0.0,ab5ddec90afe0695355adf4399a23e771e4394bbe1c8971b203fc866c2dd066f,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000736_r+001419,lfr_139579b0308f69,OCEAN,False,0.475764523,0.475764523,0.046406,0.0,bf265ae3a157e7576c019d8aa7a2d636a6b1a29d1c310525e9205aab500b7c07,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000737_r+001420,lfr_5e6b708d025b02,OCEAN,False,1.595816527,1.604489404,0.156691,0.008672876,bab48f8fc12887ee84dd9be6c3e0c264b8bed5070082f13cc7ab73719d441aa6,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000738_r+001421,lfr_e4f03a7174c12f,OCEAN,False,1.960319545,2.000864814,0.195719,0.040545269,7eeef6b97b34b70b02eff1392fcd6e2edd769666750543a4c27469d0ef928cef,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000739_r+001422,lfr_f401729ab4ec07,OCEAN,False,3.880634923,3.900570516,0.381993,0.019935593,74019c64778a799e4baa576e0219bd5690fae79c78ea6f09155004fd462baea4,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000740_r+001424,lfr_d98267d2452f1d,OCEAN,False,4.949984388,4.953842135,0.486506,0.003857747,9a5e57d5ee73525ec9f82f668fbbcc6eaeb6d27663f2df04d2c6e4e8ae888f8c,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000743_r+001428,lfr_355de29361d3d3,OCEAN,False,5.050571721,5.050571721,0.498732,0.0,50b2df808ac14da992560e39d91c19cb129e41a3aa2b4c852ad6e4a8add5f592,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000743_r+001429,lfr_7cb78374dabdfe,OCEAN,False,1.124237,1.25034976,0.123599,0.12611276,fb2cdb47131a1ca9747252958036a5025a1d032babbf8c37a8ed3aa80595c1ce,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000744_r+001430,lfr_3774bd63fe72a9,OCEAN,False,0.095555473,0.095555473,0.009456,0.0,eb9cd2b441507e4c5e51265a75e76bd496aa8cc5660e551e94a3bbdcffaed6a1,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000745_r+001431,lfr_fbd59e43bde019,OCEAN,False,1.450935085,1.450935085,0.143822,0.0,6f5fc4d374be6f6a320da2af22f3b45e1831ff2b968f9176ed6fd6b191f1525c,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000745_r+001432,lfr_e96f1c73db8bf0,OCEAN,False,0.667152515,0.667152515,0.066242,0.0,28b3ed5844b69693cec6d85099783ce1ef6aa928ec1aa5112a1a01581f2fd69f,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000746_r+001434,lfr_a23ba5c7883ad0,OCEAN,False,0.097525632,0.097525632,0.009705,0.0,1db516d7f215bc3cb129cdaf49f7c8b75d4b9b27bd25769863303a7f90d2a723,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
